[242523906, 87860037]
[206045465, 25297134, 198950242]
[93013133, 2876449, 25849260]
[25203414, 174344902, 54390885]
[206045465, 4828180, 110963090]
[206045465, 25751687, 166839161]
[206045465, 237134557, 27323588]
[242523906, 87860037, 211445341]
[206045465, 25297134, 215075728]
[206045465, 237134557, 246177468]
[206045465, 195702604, 173341696]
[93013133, 79078986, 227265452]
[206045465, 237134557, 152243673]
[206045465, 25751687, 46031923]
[206045465, 237134557, 215146969]
[93013133, 2876449, 170041217]
[206045465, 237134557, 229973930]
[206045465, 237134557, 92505468]
[206045465, 237134557, 74614070]
[25203414, 174344902, 59092115]
[206045465, 237134557, 80450635]
[25203414, 174344902, 39635308]
[25203414, 174344902, 196634779]
[206045465, 25297134, 218017620]
[25203414, 174344902, 91927163]
[206045465, 25751687, 15654732]
[206045465, 4828180, 179442018]
[93013133, 79078986, 96969087]
[93013133, 79078986, 217588884]
[206045465, 237134557, 76229371]
[25203414, 174344902, 44548880]
[206045465, 25751687, 212344910]
[206045465, 4828180, 201163587]
[242523906, 87860037, 240763586]
[206045465, 25751687, 74846911]
[206045465, 105700008, 102051732]
[206045465, 195702604, 224583105]
[206045465, 237134557, 115490734]
[93013133, 2876449, 93087336]
[93013133, 2876449, 185464939]
[206045465, 4828180, 207995680]
[206045465, 237134557, 204469213]
[242523906, 87860037, 182815475]
[93013133, 79078986, 80791612]
[206045465, 105700008, 172857543]
[242523906, 87860037, 166909009]
[206045465, 25297134, 180252622]
[206045465, 105700008, 32148611]
[206045465, 105700008, 142841686]
[206045465, 237134557, 155820198]
[206045465, 25297134, 192368631]
[206045465, 237134557, 245364295]
[93013133, 2876449, 145084976]
[242523906, 87860037, 217648398]
[206045465, 4828180, 33852990]
[206045465, 237134557, 152605418]
[206045465, 4828180, 60173124]
[242523906, 87860037, 103151676]
[206045465, 195702604, 110848263]
[206045465, 4828180, 165205309]
[25203414, 174344902, 150993251]
[206045465, 4828180, 31313447]
[25203414, 174344902, 5439334]
[206045465, 105700008, 33868346]
[93013133, 2876449, 186088255]
[242523906, 87860037, 203180944]
[242523906, 87860037, 196111807]
[206045465, 105700008, 194947495]
[93013133, 79078986, 80004131]
[206045465, 25297134, 178050151]
[206045465, 237134557, 195705213]
[206045465, 105700008, 182269688]
[242523906, 87860037, 216083030]
[206045465, 4828180, 40517088]
[206045465, 25751687, 204540510]
[93013133, 2876449, 118416619]
[206045465, 25751687, 85676777]
[25203414, 174344902, 176446456]
[93013133, 79078986, 18129214]
[206045465, 195702604, 103254969]
[206045465, 25751687, 142872607]
[206045465, 237134557, 239253784]
[206045465, 237134557, 218656289]
[93013133, 79078986, 58146611]
[206045465, 195702604, 233049915]
[93013133, 79078986, 65687722]
[206045465, 237134557, 218253019]
[206045465, 25751687, 118867263]
[93013133, 2876449, 131317858]
[242523906, 87860037, 78364315]
[206045465, 25297134, 64769573]
[206045465, 25297134, 28690222]
[206045465, 25297134, 209228519]
[206045465, 4828180, 126296339]
[93013133, 2876449, 237293147]
[206045465, 25751687, 9673697]
[25203414, 174344902, 66954757]
[206045465, 25297134, 156873052]
[206045465, 25751687, 144554134]
[206045465, 237134557, 107972840]
[206045465, 195702604, 68245080]
[242523906, 87860037, 104625289]
[25203414, 174344902, 28076051]
[206045465, 25297134, 56295939]
[242523906, 87860037, 221375725]
[206045465, 25751687, 161515250]
[93013133, 79078986, 177462513]
[206045465, 105700008, 109818917]
[93013133, 2876449, 85955812]
[242523906, 87860037, 61010933]
[25203414, 174344902, 147458823]
[206045465, 4828180, 203366716]
[93013133, 2876449, 137188103]
[25203414, 174344902, 82307933]
[206045465, 25751687, 13306262]
[206045465, 25297134, 138791955]
[93013133, 2876449, 69700964]
[242523906, 87860037, 69318025]
[206045465, 237134557, 148829252]
[206045465, 195702604, 161873270]
[93013133, 2876449, 1591073]
[206045465, 105700008, 8750584]
[206045465, 237134557, 67922739]
[206045465, 25297134, 89830879]
[93013133, 79078986, 223052850]
[242523906, 87860037, 191716217]
[206045465, 105700008, 186559460]
[206045465, 25751687, 118723861]
[206045465, 25751687, 220915956]
[206045465, 195702604, 105190341]
[25203414, 174344902, 236126880]
[93013133, 2876449, 163227892]
[25203414, 174344902, 109384849]
[206045465, 237134557, 166391537]
[206045465, 237134557, 90135343]
[206045465, 4828180, 121217808]
[93013133, 79078986, 236052467]
[206045465, 4828180, 218603049]
[93013133, 2876449, 180269154]
[206045465, 25297134, 175227430]
[206045465, 105700008, 206647799]
[206045465, 105700008, 129390018]
[206045465, 237134557, 233392901]
[206045465, 105700008, 67202261]
[93013133, 79078986, 216266032]
[206045465, 4828180, 53317008]
[206045465, 25297134, 3858510]
[25203414, 174344902, 46649446]
[206045465, 25297134, 184527419]
[242523906, 87860037, 181903288]
[93013133, 79078986, 180506966]
[206045465, 195702604, 62710593]
[206045465, 25297134, 209870399]
[93013133, 79078986, 243781018]
[93013133, 2876449, 102581984]
[206045465, 237134557, 6831808]
[206045465, 4828180, 76598289]
[206045465, 25297134, 56410506]
[206045465, 105700008, 115421322]
[206045465, 4828180, 245598383]
[93013133, 2876449, 71791292]
[206045465, 237134557, 131571123]
[206045465, 4828180, 61273725]
[206045465, 25297134, 117405174]
[242523906, 87860037, 110813122]
[206045465, 195702604, 206332681]
[206045465, 105700008, 100604348]
[206045465, 25751687, 216767209]
[206045465, 105700008, 239052719]
[242523906, 87860037, 206189433]
[206045465, 25751687, 43746326]
[206045465, 25751687, 177188407]
[206045465, 25751687, 8670774]
[206045465, 4828180, 170522926]
[206045465, 25751687, 124379179]
[206045465, 25751687, 234688981]
[93013133, 2876449, 123070739]
[93013133, 2876449, 210945708]
[206045465, 4828180, 200249108]
[206045465, 25297134, 191046875]
[93013133, 79078986, 92881620]
[206045465, 195702604, 60568813]
[206045465, 195702604, 185744445]
[25203414, 174344902, 63815473]
[242523906, 87860037, 140799909]
[25203414, 174344902, 182755829]
[25203414, 174344902, 190777294]
[206045465, 4828180, 176978055]
[206045465, 25297134, 114136187]
[93013133, 79078986, 49777732]
[206045465, 237134557, 216085025]
[242523906, 87860037, 195755765]
[93013133, 79078986, 197002409]
[25203414, 174344902, 134074713]
[206045465, 25297134, 13789827]
[206045465, 25751687, 229736056]
[206045465, 4828180, 51688082]
[206045465, 4828180, 228797874]
[93013133, 79078986, 95684816]
[206045465, 25751687, 171078456]
[242523906, 87860037, 214999835]
[206045465, 195702604, 142311315]
[242523906, 87860037, 178240625]
[206045465, 237134557, 117522174]
[242523906, 87860037, 130359580]
[206045465, 105700008, 45827995]
[93013133, 2876449, 230268223]
[206045465, 25751687, 44455390]
[25203414, 174344902, 12038829]
[206045465, 25297134, 133911832]
[206045465, 195702604, 27636667]
[242523906, 87860037, 36331958]
[206045465, 195702604, 164237456]
[93013133, 2876449, 69038075]
[206045465, 25297134, 217265529]
[206045465, 25751687, 216831918]
[206045465, 237134557, 218861226]
[206045465, 237134557, 219076723]
[206045465, 195702604, 164462429]
[206045465, 105700008, 204966700]
[206045465, 25751687, 235573971]
[206045465, 25751687, 186657121]
[206045465, 4828180, 176501673]
[93013133, 79078986, 80278563]
[206045465, 25297134, 178118559]
[93013133, 79078986, 17742818]
[206045465, 237134557, 100998273]
[206045465, 4828180, 18595498]
[242523906, 87860037, 210897972]
[206045465, 25751687, 227159161]
[93013133, 79078986, 243788131]
[206045465, 105700008, 212706010]
[206045465, 25751687, 192148894]
[206045465, 25751687, 85376470]
[206045465, 25751687, 174672194]
[242523906, 87860037, 118474814]
[206045465, 25751687, 125958478]
[25203414, 174344902, 220788401]
[206045465, 4828180, 22870934]
[25203414, 174344902, 170942209]
[206045465, 4828180, 110832963]
[206045465, 105700008, 214216395]
[25203414, 174344902, 214848518]
[25203414, 174344902, 103513608]
[206045465, 25751687, 29582603]
[242523906, 87860037, 228743404]
[25203414, 174344902, 182833234]
[206045465, 25297134, 7857286]
[206045465, 25297134, 15206506]
[206045465, 4828180, 15611293]
[206045465, 237134557, 179112923]
[93013133, 79078986, 207677985]
[206045465, 237134557, 206820128]
[206045465, 25751687, 237247360]
[206045465, 25751687, 184243971]
[93013133, 79078986, 181074271]
[206045465, 195702604, 121527762]
[25203414, 174344902, 202334699]
[206045465, 105700008, 178902237]
[242523906, 87860037, 64112429]
[206045465, 25297134, 78970587]
[242523906, 87860037, 163098334]
[206045465, 237134557, 39947099]
[25203414, 174344902, 19694335]
[93013133, 2876449, 185801535]
[206045465, 25751687, 82113228]
[242523906, 87860037, 115785827]
[93013133, 79078986, 243999707]
[242523906, 87860037, 86020935]
[206045465, 25751687, 194646311]
[206045465, 4828180, 45307143]
[93013133, 2876449, 222092996]
[206045465, 105700008, 10340211]
[93013133, 2876449, 35655628]
[206045465, 4828180, 203591870]
[242523906, 87860037, 38647073]
[25203414, 174344902, 33652577]
[206045465, 237134557, 140932981]
[206045465, 195702604, 127345583]
[206045465, 237134557, 194401910]
[206045465, 25297134, 17739443]
[25203414, 174344902, 237262137]
[93013133, 2876449, 242289310]
[206045465, 195702604, 185686703]
[242523906, 87860037, 189539721]
[206045465, 25751687, 82040253]
[206045465, 105700008, 14367036]
[93013133, 79078986, 51862599]
[206045465, 4828180, 215707385]
[206045465, 105700008, 189274832]
[93013133, 79078986, 132367110]
[206045465, 25751687, 96741956]
[206045465, 237134557, 2411114]
[206045465, 25297134, 137628615]
[206045465, 25297134, 137941861]
[25203414, 174344902, 137149689]
[206045465, 25751687, 30320224]
[93013133, 2876449, 61570891]
[206045465, 25751687, 132797291]
[25203414, 174344902, 192795263]
[206045465, 237134557, 147645283]
[206045465, 4828180, 89254366]
[93013133, 2876449, 38710501]
[206045465, 105700008, 220437450]
[242523906, 87860037, 117719602]
[242523906, 87860037, 219869828]
[206045465, 195702604, 77658819]
[206045465, 4828180, 165577850]
[242523906, 87860037, 39348788]
[242523906, 87860037, 219812776]
[25203414, 174344902, 189516724]
[206045465, 195702604, 98558811]
[242523906, 87860037, 78333292]
[93013133, 2876449, 59250413]
[206045465, 25751687, 60072292]
[206045465, 105700008, 17614247]
[206045465, 105700008, 190513940]
[206045465, 105700008, 37292515]
[242523906, 87860037, 159207416]
[206045465, 4828180, 70963249]
[242523906, 87860037, 198510040]
[206045465, 195702604, 21244110]
[206045465, 237134557, 222271920]
[206045465, 25297134, 172288696]
[93013133, 2876449, 214918693]
[206045465, 4828180, 159063708]
[206045465, 25751687, 58293472]
[93013133, 79078986, 122268497]
[206045465, 4828180, 181177193]
[206045465, 4828180, 180490102]
[93013133, 79078986, 203450149]
[206045465, 237134557, 108531583]
[206045465, 237134557, 245868297]
[25203414, 174344902, 49679243]
[206045465, 237134557, 63779574]
[206045465, 25297134, 204184596]
[93013133, 2876449, 88651325]
[25203414, 174344902, 153411215]
[206045465, 195702604, 16544229]
[206045465, 105700008, 96916409]
[206045465, 4828180, 188272237]
[206045465, 25297134, 173756679]
[206045465, 105700008, 53485955]
[206045465, 25297134, 87459980]
[206045465, 237134557, 182110539]
[206045465, 4828180, 66374280]
[206045465, 4828180, 92339939]
[206045465, 195702604, 172866272]
[25203414, 174344902, 163928694]
[93013133, 79078986, 56459175]
[25203414, 174344902, 53614788]
[93013133, 2876449, 55708429]
[206045465, 237134557, 11150833]
[206045465, 195702604, 11132826]
[206045465, 25297134, 112389216]
[206045465, 195702604, 192011417]
[206045465, 4828180, 153527409]
[206045465, 237134557, 123155899]
[93013133, 79078986, 26677543]
[242523906, 87860037, 18922276]
[206045465, 25751687, 9350741]
[206045465, 25751687, 179335218]
[93013133, 79078986, 109773977]
[93013133, 79078986, 135355817]
[206045465, 105700008, 176455114]
[206045465, 25751687, 26397189]
[93013133, 79078986, 21317405]
[93013133, 79078986, 9354722]
[206045465, 105700008, 138574493]
[206045465, 25297134, 76375993]
[206045465, 25751687, 21359276]
[25203414, 174344902, 175348337]
[206045465, 195702604, 66303224]
[25203414, 174344902, 125165586]
[93013133, 79078986, 87060326]
[25203414, 174344902, 93616814]
[206045465, 237134557, 178302310]
[93013133, 79078986, 208604277]
[206045465, 105700008, 96809889]
[93013133, 79078986, 38955734]
[206045465, 105700008, 183829230]
[206045465, 25297134, 227036971]
[93013133, 79078986, 38029635]
[206045465, 195702604, 187126224]
[206045465, 25297134, 122626751]
[206045465, 4828180, 243715091]
[206045465, 4828180, 110619797]
[93013133, 2876449, 103812715]
[206045465, 25297134, 141506426]
[206045465, 25297134, 208236860]
[93013133, 2876449, 198519847]
[93013133, 79078986, 172155347]
[206045465, 4828180, 68173566]
[206045465, 195702604, 18785233]
[206045465, 195702604, 11108672]
[206045465, 25751687, 189015294]
[25203414, 174344902, 158024432]
[25203414, 174344902, 28577943]
[206045465, 25297134, 150765268]
[206045465, 105700008, 165200169]
[206045465, 195702604, 89788833]
[206045465, 195702604, 223488424]
[206045465, 237134557, 214561082]
[206045465, 195702604, 97785370]
[25203414, 174344902, 43359115]
[206045465, 4828180, 75908409]
[93013133, 2876449, 200140670]
[206045465, 25751687, 180404295]
[206045465, 25297134, 200107998]
[93013133, 2876449, 120944560]
[206045465, 195702604, 65985788]
[93013133, 79078986, 200611891]
[25203414, 174344902, 219385841]
[93013133, 79078986, 72189584]
[242523906, 87860037, 24520493]
[206045465, 4828180, 176600071]
[242523906, 87860037, 71709241]
[93013133, 79078986, 238535380]
[93013133, 2876449, 104910412]
[206045465, 4828180, 49715942]
[25203414, 174344902, 35100265]
[206045465, 237134557, 41123685]
[206045465, 25297134, 102468847]
[93013133, 79078986, 125699134]
[206045465, 105700008, 243762381]
[242523906, 87860037, 164063344]
[206045465, 195702604, 47340849]
[206045465, 105700008, 150011086]
[206045465, 195702604, 16051247]
[206045465, 195702604, 71376505]
[206045465, 195702604, 124185956]
[25203414, 174344902, 154955630]
[25203414, 174344902, 25219020]
[242523906, 87860037, 143294803]
[206045465, 25751687, 108842076]
[206045465, 105700008, 13104092]
[206045465, 4828180, 9218291]
[206045465, 4828180, 135983978]
[25203414, 174344902, 218269776]
[206045465, 195702604, 122546779]
[93013133, 79078986, 115807548]
[242523906, 87860037, 85047883]
[93013133, 2876449, 65616255]
[206045465, 25297134, 42335210]
[93013133, 2876449, 213876853]
[242523906, 87860037, 145662489]
[206045465, 195702604, 210574791]
[206045465, 25297134, 135343556]
[206045465, 4828180, 107182922]
[206045465, 237134557, 206972617]
[25203414, 174344902, 241547802]
[242523906, 87860037, 208198329]
[93013133, 79078986, 23993451]
[206045465, 105700008, 180942176]
[206045465, 25297134, 184216314]
[93013133, 79078986, 131054428]
[206045465, 4828180, 194447124]
[93013133, 79078986, 51086243]
[93013133, 2876449, 234589620]
[206045465, 4828180, 114646579]
[25203414, 174344902, 181953059]
[242523906, 87860037, 32126495]
[206045465, 237134557, 84740567]
[93013133, 2876449, 236315416]
[242523906, 87860037, 187759189]
[206045465, 4828180, 123708043]
[206045465, 195702604, 149847287]
[242523906, 87860037, 189671057]
[93013133, 2876449, 174048160]
[206045465, 237134557, 247744239]
[206045465, 237134557, 88833198]
[206045465, 195702604, 240431347]
[206045465, 4828180, 206235853]
[206045465, 105700008, 193578246]
[206045465, 195702604, 112653200]
[206045465, 105700008, 156086387]
[93013133, 79078986, 62894934]
[93013133, 2876449, 62511132]
[206045465, 25297134, 134135819]
[93013133, 2876449, 19799636]
[206045465, 25297134, 176166242]
[93013133, 2876449, 228029715]
[206045465, 25297134, 41339561]
[206045465, 195702604, 244732387]
[93013133, 2876449, 31757827]
[93013133, 79078986, 65948425]
[93013133, 2876449, 174567718]
[93013133, 2876449, 93976773]
[25203414, 174344902, 33503400]
[206045465, 25751687, 98338768]
[242523906, 87860037, 45006422]
[206045465, 237134557, 152552502]
[93013133, 79078986, 52413149]
[206045465, 237134557, 120929304]
[242523906, 87860037, 12261404]
[93013133, 79078986, 73645291]
[206045465, 25751687, 179056193]
[206045465, 195702604, 163625738]
[206045465, 25297134, 236499023]
[93013133, 2876449, 23465994]
[242523906, 87860037, 105513125]
[206045465, 4828180, 238563717]
[242523906, 87860037, 86247576]
[206045465, 25751687, 62248611]
[206045465, 237134557, 145600677]
[206045465, 4828180, 203944146]
[242523906, 87860037, 16981346]
[93013133, 79078986, 203193573]
[206045465, 25297134, 82492689]
[206045465, 25297134, 71126954]
[25203414, 174344902, 90378670]
[206045465, 4828180, 11498711]
[93013133, 79078986, 203848404]
[25203414, 174344902, 59853628]
[242523906, 87860037, 86831521]
[206045465, 25751687, 167811612]
[206045465, 195702604, 225438005]
[206045465, 105700008, 248042825]
[206045465, 195702604, 245067945]
[206045465, 195702604, 132818488]
[242523906, 87860037, 208461197]
[93013133, 79078986, 111021468]
[25203414, 174344902, 135484163]
[206045465, 25297134, 180393433]
[206045465, 105700008, 174752453]
[206045465, 105700008, 239915475]
[206045465, 195702604, 5120947]
[206045465, 195702604, 34101771]
[206045465, 25751687, 172870421]
[206045465, 25751687, 29950116]
[25203414, 174344902, 24081066]
[206045465, 25297134, 43767892]
[206045465, 237134557, 234173170]
[206045465, 195702604, 98014507]
[93013133, 79078986, 99976360]
[206045465, 195702604, 84270373]
[242523906, 87860037, 7417896]
[206045465, 195702604, 54216176]
[206045465, 25751687, 38245447]
[25203414, 174344902, 54200082]
[25203414, 174344902, 31087913]
[206045465, 4828180, 157600089]
[93013133, 2876449, 82289888]
[206045465, 25297134, 65085657]
[93013133, 2876449, 168893939]
[206045465, 4828180, 69083830]
[206045465, 105700008, 119164431]
[206045465, 237134557, 246852978]
[93013133, 79078986, 215836010]
[206045465, 237134557, 120784794]
[206045465, 25751687, 87655937]
[206045465, 105700008, 247968477]
[206045465, 237134557, 143228736]
[206045465, 4828180, 143622491]
[206045465, 105700008, 246781905]
[206045465, 195702604, 241551625]
[206045465, 237134557, 135490542]
[206045465, 237134557, 15268894]
[93013133, 79078986, 188056392]
[242523906, 87860037, 142115349]
[93013133, 79078986, 243478320]
[206045465, 195702604, 69671818]
[206045465, 105700008, 129268102]
[206045465, 105700008, 77346190]
[206045465, 25297134, 243029684]
[25203414, 174344902, 137143293]
[206045465, 105700008, 115670058]
[93013133, 79078986, 50626763]
[242523906, 87860037, 197889705]
[206045465, 105700008, 100093512]
[206045465, 25751687, 141004046]
[206045465, 25297134, 86725732]
[206045465, 195702604, 237041001]
[206045465, 195702604, 62598976]
[93013133, 2876449, 197665844]
[25203414, 174344902, 76863898]
[206045465, 237134557, 166835652]
[206045465, 237134557, 101635335]
[206045465, 237134557, 51901617]
[242523906, 87860037, 140887007]
[206045465, 4828180, 54169794]
[206045465, 25751687, 178214711]
[206045465, 237134557, 84606854]
[93013133, 79078986, 49517016]
[206045465, 237134557, 87029476]
[93013133, 79078986, 89025721]
[93013133, 2876449, 23816669]
[206045465, 195702604, 109468027]
[206045465, 25297134, 119815155]
[242523906, 87860037, 43172251]
[206045465, 25297134, 91936538]
[93013133, 2876449, 183360616]
[93013133, 79078986, 154206929]
[93013133, 2876449, 54580916]
[206045465, 237134557, 81245570]
[206045465, 4828180, 173226633]
[206045465, 25297134, 214168987]
[242523906, 87860037, 117599824]
[93013133, 79078986, 132332614]
[93013133, 2876449, 32370464]
[206045465, 237134557, 47433107]
[93013133, 79078986, 128165914]
[93013133, 79078986, 127828316]
[242523906, 87860037, 93687299]
[93013133, 2876449, 198413891]
[206045465, 4828180, 85792993]
[242523906, 87860037, 170199714]
[206045465, 25751687, 46489584]
[93013133, 79078986, 21647260]
[206045465, 105700008, 95319246]
[206045465, 25297134, 198911766]
[242523906, 87860037, 70055845]
[242523906, 87860037, 3207320]
[206045465, 4828180, 148705572]
[242523906, 87860037, 243250163]
[93013133, 2876449, 238885542]
[25203414, 174344902, 171553525]
[93013133, 79078986, 89648805]
[206045465, 25297134, 156710940]
[93013133, 79078986, 96962294]
[25203414, 174344902, 89242544]
[206045465, 195702604, 65580803]
[206045465, 25297134, 71883033]
[206045465, 105700008, 27171408]
[242523906, 87860037, 126978162]
[206045465, 195702604, 176499793]
[206045465, 105700008, 224224390]
[206045465, 25751687, 46452807]
[206045465, 25751687, 145097208]
[206045465, 25297134, 40241301]
[206045465, 105700008, 103864041]
[25203414, 174344902, 45173495]
[206045465, 4828180, 224010266]
[242523906, 87860037, 44488711]
[206045465, 4828180, 153320471]
[206045465, 25751687, 224828705]
[242523906, 87860037, 169953965]
[206045465, 105700008, 26156114]
[206045465, 105700008, 158298273]
[25203414, 174344902, 148516330]
[206045465, 105700008, 168769943]
[242523906, 87860037, 86671462]
[206045465, 4828180, 175412566]
[206045465, 105700008, 10699483]
[206045465, 4828180, 104793608]
[242523906, 87860037, 114793150]
[206045465, 25297134, 29123069]
[206045465, 195702604, 179483954]
[206045465, 195702604, 154812508]
[206045465, 25751687, 62248235]
[206045465, 105700008, 237851863]
[93013133, 79078986, 127457727]
[25203414, 174344902, 202210845]
[206045465, 25297134, 88779941]
[25203414, 174344902, 8984330]
[206045465, 25751687, 82883703]
[93013133, 79078986, 187848167]
[93013133, 2876449, 167585310]
[25203414, 174344902, 231999010]
[206045465, 4828180, 76340529]
[242523906, 87860037, 4045628]
[206045465, 4828180, 33457603]
[206045465, 195702604, 143012141]
[206045465, 237134557, 176967395]
[242523906, 87860037, 156378336]
[93013133, 2876449, 2267063]
[206045465, 25297134, 84547866]
[93013133, 79078986, 133317779]
[242523906, 87860037, 8931412]
[206045465, 105700008, 124202369]
[242523906, 87860037, 172843670]
[206045465, 25297134, 152667714]
[25203414, 174344902, 69627210]
[206045465, 195702604, 133807741]
[93013133, 2876449, 41966499]
[93013133, 2876449, 81959821]
[206045465, 237134557, 171668408]
[206045465, 25297134, 24848306]
[206045465, 195702604, 79701474]
[25203414, 174344902, 220195380]
[206045465, 4828180, 11277888]
[206045465, 105700008, 33836038]
[93013133, 79078986, 32624455]
[93013133, 2876449, 164807731]
[206045465, 4828180, 170431785]
[93013133, 79078986, 188304267]
[206045465, 237134557, 230304890]
[25203414, 174344902, 92034590]
[206045465, 105700008, 151932678]
[206045465, 4828180, 199415458]
[206045465, 25751687, 87999596]
[206045465, 25751687, 85779744]
[206045465, 25751687, 109657997]
[206045465, 105700008, 116013476]
[93013133, 2876449, 18895386]
[242523906, 87860037, 176694155]
[206045465, 4828180, 235911730]
[93013133, 2876449, 119245005]
[93013133, 79078986, 221552435]
[25203414, 174344902, 175674411]
[93013133, 79078986, 174805262]
[93013133, 79078986, 10467782]
[242523906, 87860037, 68783541]
[25203414, 174344902, 214203310]
[206045465, 237134557, 227949997]
[206045465, 237134557, 167036127]
[93013133, 2876449, 146296723]
[25203414, 174344902, 218894483]
[206045465, 4828180, 200947753]
[93013133, 79078986, 29755539]
[93013133, 79078986, 125901197]
[25203414, 174344902, 182050518]
[242523906, 87860037, 66342282]
[25203414, 174344902, 96051765]
[206045465, 25297134, 199997099]
[206045465, 4828180, 107825895]
[206045465, 4828180, 139636293]
[25203414, 174344902, 9417964]
[206045465, 4828180, 234617569]
[206045465, 4828180, 118415826]
[93013133, 2876449, 35195816]
[93013133, 2876449, 44210061]
[93013133, 2876449, 184960607]
[206045465, 237134557, 235934712]
[206045465, 25751687, 37578653]
[93013133, 2876449, 241893446]
[93013133, 79078986, 129410106]
[93013133, 79078986, 225495214]
[206045465, 195702604, 109139494]
[206045465, 195702604, 85462445]
[206045465, 195702604, 83689019]
[206045465, 195702604, 71269890]
[25203414, 174344902, 142203271]
[206045465, 25297134, 17275840]
[206045465, 105700008, 15514984]
[206045465, 25751687, 207266182]
[93013133, 2876449, 59338137]
[242523906, 87860037, 88160135]
[206045465, 237134557, 224018109]
[93013133, 2876449, 6791599]
[206045465, 4828180, 236862642]
[206045465, 4828180, 21123047]
[206045465, 105700008, 108352103]
[206045465, 105700008, 33119587]
[206045465, 195702604, 201703681]
[242523906, 87860037, 57913157]
[25203414, 174344902, 136132135]
[206045465, 195702604, 143686006]
[206045465, 237134557, 156891499]
[25203414, 174344902, 96959159]
[206045465, 25297134, 166215929]
[93013133, 2876449, 110627574]
[206045465, 25297134, 175302256]
[206045465, 25751687, 80946830]
[242523906, 87860037, 234291582]
[206045465, 4828180, 145730894]
[242523906, 87860037, 136955168]
[242523906, 87860037, 193479606]
[206045465, 195702604, 14624009]
[206045465, 195702604, 108183705]
[93013133, 79078986, 211776853]
[242523906, 87860037, 210804125]
[25203414, 174344902, 3460757]
[242523906, 87860037, 101755655]
[93013133, 79078986, 49303069]
[206045465, 25751687, 149717143]
[206045465, 4828180, 209830265]
[206045465, 25297134, 142892096]
[206045465, 237134557, 126596144]
[206045465, 4828180, 15446474]
[206045465, 25751687, 174183324]
[242523906, 87860037, 139175551]
[93013133, 2876449, 77485113]
[93013133, 2876449, 27966370]
[206045465, 25751687, 112629429]
[25203414, 174344902, 172828997]
[206045465, 25297134, 190272207]
[93013133, 79078986, 193879930]
[206045465, 4828180, 112401984]
[206045465, 25297134, 188101872]
[25203414, 174344902, 186795795]
[206045465, 25751687, 113652658]
[206045465, 25297134, 222008755]
[25203414, 174344902, 90749626]
[206045465, 105700008, 79366878]
[242523906, 87860037, 230450062]
[93013133, 79078986, 48662758]
[206045465, 105700008, 14988497]
[25203414, 174344902, 40621054]
[206045465, 4828180, 50858841]
[206045465, 25297134, 152017794]
[93013133, 2876449, 18912003]
[242523906, 87860037, 149484481]
[206045465, 25297134, 12382049]
[206045465, 25751687, 136212823]
[93013133, 79078986, 43976903]
[93013133, 79078986, 17331193]
[93013133, 79078986, 41192693]
[93013133, 79078986, 81975588]
[206045465, 25751687, 169839264]
[25203414, 174344902, 181223170]
[206045465, 25751687, 52636868]
[206045465, 25751687, 15998703]
[206045465, 105700008, 229635053]
[242523906, 87860037, 66014767]
[93013133, 79078986, 45959945]
[206045465, 25751687, 130832685]
[242523906, 87860037, 233792058]
[25203414, 174344902, 162297728]
[206045465, 25297134, 81733723]
[93013133, 2876449, 174782710]
[25203414, 174344902, 167564547]
[93013133, 2876449, 192595782]
[206045465, 105700008, 57303193]
[242523906, 87860037, 244501012]
[206045465, 195702604, 105513210]
[242523906, 87860037, 225845752]
[93013133, 2876449, 19033210]
[242523906, 87860037, 244874317]
[206045465, 25751687, 55073196]
[206045465, 25297134, 11682935]
[206045465, 105700008, 193839621]
[93013133, 2876449, 245157909]
[25203414, 174344902, 95601590]
[206045465, 237134557, 243158163]
[206045465, 105700008, 75880154]
[242523906, 87860037, 44493836]
[25203414, 174344902, 228336845]
[206045465, 105700008, 36482250]
[206045465, 4828180, 201960756]
[93013133, 79078986, 239998146]
[206045465, 4828180, 98537025]
[25203414, 174344902, 150756633]
[206045465, 25751687, 180345556]
[206045465, 25751687, 157564579]
[206045465, 25751687, 126263092]
[206045465, 105700008, 5129423]
[206045465, 195702604, 43597899]
[206045465, 25751687, 122153314]
[242523906, 87860037, 248625008]
[242523906, 87860037, 53504353]
[93013133, 79078986, 81699138]
[206045465, 25297134, 23849969]
[93013133, 2876449, 9862594]
[93013133, 2876449, 217067535]
[242523906, 87860037, 194774939]
[206045465, 237134557, 69319932]
[242523906, 87860037, 145281278]
[206045465, 237134557, 173109742]
[93013133, 2876449, 38025276]
[93013133, 2876449, 180389068]
[206045465, 105700008, 89052404]
[206045465, 237134557, 65424929]
[93013133, 79078986, 53966286]
[206045465, 105700008, 161473151]
[242523906, 87860037, 175403504]
[25203414, 174344902, 112212778]
[242523906, 87860037, 4090553]
[206045465, 25751687, 111477678]
[93013133, 2876449, 93923041]
[206045465, 25297134, 8739629]
[25203414, 174344902, 130685134]
[93013133, 2876449, 134771429]
[206045465, 195702604, 173228741]
[93013133, 79078986, 163134472]
[206045465, 237134557, 247006094]
[206045465, 25297134, 53367143]
[93013133, 2876449, 34113222]
[25203414, 174344902, 212336135]
[93013133, 79078986, 114600969]
[25203414, 174344902, 9837683]
[206045465, 25297134, 106035683]
[206045465, 25751687, 9808921]
[25203414, 174344902, 50519401]
[206045465, 237134557, 171526418]
