[139546810, 239589720, 133551693]
[23352730, 169676757, 233432536]
[23352730, 169676757, 132859829]
[92371730, 165264122, 73616657, 153880274]
[23352730, 176157657, 145969510, 62817590]
[23352730, 176157657, 216875012, 211877937]
[23352730, 176157657, 216875012, 131278947]
[92371730, 165264122, 166760576, 213238593]
[23352730, 119400816, 86172609, 180096362]
[23352730, 119400816, 86172609, 187737623]
[23352730, 119400816, 141966508]
[23352730, 176157657, 145969510, 197024115]
[92371730, 165264122, 73616657, 64758854]
[23352730, 176157657, 145969510, 239261239]
[23352730, 119400816, 86172609, 161258174]
[23352730, 169676757, 15229779]
[23352730, 176157657, 145969510, 14644199]
[23352730, 166909107, 28473185, 96721850]
[23352730, 176157657, 145969510, 46157547]
[23352730, 166909107, 28473185, 137129434]
[23352730, 119400816, 128782727]
[23352730, 176157657, 216875012, 58120935]
[23352730, 166909107, 28473185, 213682468]
[23352730, 169676757, 144723127]
[23352730, 79325002, 248242818, 199583094]
[139546810, 239589720, 133551693, 31571199]
[139546810, 239589720, 133551693, 24171915]
[23352730, 169676757, 239765615]
[139546810, 239589720, 133551693, 174819984]
[92371730, 165264122, 73616657, 210136681]
[23352730, 176157657, 145969510, 13157243]
[92371730, 165264122, 166760576, 24726735]
[23352730, 119400816, 3075668]
[23352730, 79325002, 248242818, 122201661]
[92371730, 165264122, 166760576, 77310355]
[23352730, 119400816, 86172609, 64084006]
[23352730, 119400816, 235725476]
[23352730, 79325002, 248242818, 173496631]
[23352730, 176157657, 145969510, 239642923]
[23352730, 166909107, 28473185, 15632818]
[23352730, 119400816, 86172609, 894538]
[139546810, 239589720, 133551693, 54199079]
[23352730, 166909107, 28473185, 85257443]
[92371730, 165264122, 73616657, 64095797]
[139546810, 239589720, 133551693, 50709082]
[23352730, 176157657, 145969510, 51013981]
[23352730, 119400816, 70379461]
[92371730, 165264122, 73616657, 164477351]
[23352730, 119400816, 193261343]
[92371730, 165264122, 73616657, 109899147]
[23352730, 176157657, 216875012, 109991276]
[92371730, 165264122, 166760576, 40497785]
[92371730, 165264122, 166760576, 181989514]
[23352730, 176157657, 145969510, 235284054]
[139546810, 239589720, 133551693, 22235200]
[23352730, 166909107, 28473185, 100944573]
[23352730, 79325002, 248242818, 117340203]
[23352730, 79325002, 248242818, 164538121]
[23352730, 166909107, 28473185, 96746123]
[23352730, 166909107, 28473185, 49023602]
[23352730, 176157657, 145969510, 241246295]
[23352730, 169676757, 129122198]
[139546810, 239589720, 133551693, 117113069]
[92371730, 165264122, 73616657, 195164854]
[23352730, 176157657, 216875012, 61608619]
[23352730, 169676757, 183931885]
[92371730, 165264122, 166760576, 15696948]
[139546810, 239589720, 133551693, 175345806]
[23352730, 176157657, 216875012, 58339089]
[23352730, 176157657, 145969510, 102806988]
[139546810, 239589720, 133551693, 76375128]
[139546810, 239589720, 133551693, 144590191]
[23352730, 119400816, 86172609, 94105871]
[23352730, 169676757, 48872141]
[23352730, 169676757, 226831353]
[23352730, 166909107, 28473185, 161178489]
[23352730, 176157657, 145969510, 223079698]
[23352730, 176157657, 145969510, 87448596]
[92371730, 165264122, 73616657, 103338526]
[23352730, 176157657, 216875012, 239127565]
[23352730, 166909107, 28473185, 165218793]
[23352730, 119400816, 210877780]
[92371730, 165264122, 73616657, 133678325]
[23352730, 79325002, 248242818, 165161124]
[23352730, 79325002, 248242818, 204352737]
[23352730, 79325002, 248242818, 151953416]
[23352730, 119400816, 49088422]
[23352730, 176157657, 216875012, 150454133]
[23352730, 176157657, 216875012, 27910362]
[92371730, 165264122, 73616657, 84759371]
[23352730, 119400816, 104958203]
[23352730, 169676757, 22177044]
[23352730, 119400816, 86172609, 198145310]
[92371730, 165264122, 73616657, 184126512]
[23352730, 176157657, 145969510, 206829329]
[23352730, 79325002, 248242818, 227658365]
[23352730, 176157657, 216875012, 66995002]
[23352730, 119400816, 86172609, 138683139]
[92371730, 165264122, 166760576, 13509138]
[23352730, 119400816, 86172609, 82426699]
[92371730, 165264122, 166760576, 57664657]
[23352730, 176157657, 145969510, 196914298]
[23352730, 176157657, 216875012, 52273583]
[23352730, 176157657, 145969510, 22789282]
[23352730, 166909107, 28473185, 58666966]
[23352730, 169676757, 201062437]
[23352730, 169676757, 188882771]
[92371730, 165264122, 166760576, 187938586]
[23352730, 176157657, 216875012, 242921653]
[92371730, 165264122, 73616657, 72418448]
[23352730, 176157657, 216875012, 14353512]
[23352730, 169676757, 19720768]
[92371730, 165264122, 166760576, 139709746]
[23352730, 176157657, 216875012, 20889889]
[23352730, 176157657, 145969510, 210603664]
[23352730, 79325002, 248242818, 166905917]
[23352730, 176157657, 145969510, 173162923]
[92371730, 165264122, 166760576, 199541336]
[92371730, 165264122, 73616657, 181241339]
[23352730, 119400816, 174483575]
[23352730, 119400816, 111639246]
[23352730, 119400816, 86172609, 19271272]
[92371730, 165264122, 166760576, 92906708]
[139546810, 239589720, 133551693, 71638887]
[23352730, 176157657, 145969510, 111188266]
[139546810, 239589720, 133551693, 213090158]
[92371730, 165264122, 73616657, 187492832]
[139546810, 239589720, 133551693, 190655050]
[23352730, 79325002, 248242818, 68406960]
[23352730, 79325002, 248242818, 205169088]
[23352730, 119400816, 182502726]
[23352730, 119400816, 86172609, 202200977]
[23352730, 119400816, 86172609, 15324501]
[92371730, 165264122, 73616657, 50905835]
[23352730, 79325002, 248242818, 68123457]
[23352730, 169676757, 196849799]
[92371730, 165264122, 166760576, 29966744]
[23352730, 169676757, 39712869]
[23352730, 176157657, 145969510, 224794847]
[23352730, 176157657, 145969510, 47303029]
[23352730, 119400816, 87371314]
[23352730, 79325002, 248242818, 134352355]
[92371730, 165264122, 166760576, 203712043]
[23352730, 169676757, 7142790]
[139546810, 239589720, 133551693, 99206754]
[23352730, 176157657, 216875012, 246808526]
[23352730, 176157657, 216875012, 31144617]
[139546810, 239589720, 133551693, 84506609]
[139546810, 239589720, 133551693, 28370683]
[23352730, 176157657, 216875012, 244221950]
[92371730, 165264122, 166760576, 144264911]
[23352730, 169676757, 50268498]
[23352730, 119400816, 86172609, 22969747]
[23352730, 166909107, 28473185, 172396543]
[23352730, 176157657, 145969510, 39855958]
[23352730, 119400816, 86172609, 122216480]
[23352730, 119400816, 148130240]
[23352730, 166909107, 28473185, 184397305]
[23352730, 119400816, 86172609, 195600958]
[23352730, 119400816, 102609185]
[23352730, 169676757, 43120182]
[23352730, 169676757, 211146197]
[23352730, 176157657, 216875012, 103767389]
[23352730, 176157657, 145969510, 46048859]
[139546810, 239589720, 133551693, 232149726]
[23352730, 119400816, 207041003]
[23352730, 119400816, 86172609, 155774877]
[23352730, 119400816, 33358448]
[23352730, 176157657, 216875012, 1819400]
[92371730, 165264122, 73616657, 7638076]
[23352730, 176157657, 216875012, 221179244]
[23352730, 119400816, 86172609, 31251737]
[23352730, 119400816, 86172609, 152539455]
[23352730, 176157657, 216875012, 105334686]
[23352730, 176157657, 216875012, 54029233]
[92371730, 165264122, 73616657, 48655862]
[139546810, 239589720, 133551693, 74752709]
[23352730, 166909107, 28473185, 10891271]
[23352730, 176157657, 145969510, 17369073]
[23352730, 79325002, 248242818, 148873660]
[139546810, 239589720, 133551693, 103738810]
[23352730, 176157657, 145969510, 4849621]
[23352730, 176157657, 145969510, 79281831]
[23352730, 119400816, 158339296]
[23352730, 79325002, 248242818, 217158754]
[23352730, 119400816, 19826854]
[23352730, 119400816, 86172609, 219021855]
[23352730, 176157657, 216875012, 66072776]
[23352730, 176157657, 216875012, 77573592]
[23352730, 79325002, 248242818, 139317339]
[23352730, 169676757, 34867451]
[23352730, 169676757, 10816066]
[23352730, 176157657, 216875012, 76132691]
[23352730, 119400816, 86172609, 112150009]
[23352730, 119400816, 86172609, 703875]
[23352730, 176157657, 216875012, 72856060]
[23352730, 169676757, 174010268]
[23352730, 79325002, 248242818, 37347905]
[23352730, 176157657, 145969510, 6793150]
[23352730, 176157657, 216875012, 75962743]
[23352730, 79325002, 248242818, 202321814]
[23352730, 79325002, 248242818, 26210858]
[23352730, 119400816, 218106673]
[23352730, 166909107, 28473185, 226045627]
[92371730, 165264122, 166760576, 248876602]
[23352730, 79325002, 248242818, 233473518]
[23352730, 119400816, 111077213]
[23352730, 176157657, 145969510, 201428973]
[23352730, 166909107, 28473185, 233716229]
[23352730, 166909107, 28473185, 222875220]
[23352730, 166909107, 28473185, 26380523]
[23352730, 176157657, 216875012, 199581403]
[23352730, 79325002, 248242818, 125416802]
[23352730, 79325002, 248242818, 108593237]
[23352730, 169676757, 203439165]
[92371730, 165264122, 166760576, 73787665]
[23352730, 166909107, 28473185, 157573890]
[23352730, 176157657, 216875012, 174918881]
[23352730, 119400816, 86172609, 229137827]
[23352730, 79325002, 248242818, 41923693]
[92371730, 165264122, 73616657, 116435771]
[23352730, 79325002, 248242818, 64707527]
[23352730, 119400816, 24968214]
[23352730, 119400816, 115134224]
[23352730, 176157657, 145969510, 154501085]
[23352730, 166909107, 28473185, 91838010]
[23352730, 79325002, 248242818, 244599492]
[92371730, 165264122, 166760576, 127081525]
[139546810, 239589720, 133551693, 42657723]
[23352730, 79325002, 248242818, 103751808]
[23352730, 176157657, 145969510, 237644970]
[23352730, 119400816, 221578062]
[23352730, 176157657, 216875012, 128387664]
[23352730, 169676757, 139887808]
[23352730, 176157657, 216875012, 216453955]
[23352730, 169676757, 61448266]
[92371730, 165264122, 166760576, 195278704]
[23352730, 166909107, 28473185, 244904259]
[92371730, 165264122, 166760576, 34563237]
[92371730, 165264122, 73616657, 171156475]
[92371730, 165264122, 166760576, 3046182]
[23352730, 166909107, 28473185, 233981209]
[23352730, 79325002, 248242818, 131875032]
[23352730, 119400816, 86172609, 69040399]
[23352730, 119400816, 86172609, 225473682]
[23352730, 79325002, 248242818, 101518275]
[23352730, 166909107, 28473185, 120631257]
[139546810, 239589720, 133551693, 89360761]
[23352730, 119400816, 42211259]
[23352730, 169676757, 146727603]
[23352730, 169676757, 170638172]
[139546810, 239589720, 133551693, 128418297]
[23352730, 119400816, 111026461]
[92371730, 165264122, 166760576, 62028562]
[92371730, 165264122, 166760576, 977500]
[23352730, 119400816, 2087605]
[23352730, 119400816, 86172609, 5564409]
[23352730, 119400816, 86172609, 215251674]
[92371730, 165264122, 73616657, 90592720]
[23352730, 119400816, 86172609, 178285731]
[23352730, 119400816, 86172609, 76653091]
[23352730, 169676757, 141782843]
[139546810, 239589720, 133551693, 241046723]
[92371730, 165264122, 166760576, 55890516]
[23352730, 169676757, 72436077]
[23352730, 119400816, 86172609, 90881667]
[23352730, 176157657, 216875012, 47341774]
[23352730, 169676757, 98481462]
[23352730, 169676757, 132683704]
[139546810, 239589720, 133551693, 218773812]
[92371730, 165264122, 73616657, 68971893]
[23352730, 119400816, 86172609, 222646525]
[23352730, 79325002, 248242818, 35856250]
[23352730, 176157657, 216875012, 229826082]
[23352730, 119400816, 86172609, 117245564]
[23352730, 166909107, 28473185, 231289402]
[23352730, 166909107, 28473185, 46200990]
[23352730, 166909107, 28473185, 50455199]
[23352730, 119400816, 146952410]
[23352730, 166909107, 28473185, 146954059]
[139546810, 239589720, 133551693, 165133875]
[23352730, 176157657, 216875012, 15768803]
[23352730, 166909107, 28473185, 117217478]
[23352730, 169676757, 38175401]
[23352730, 169676757, 45488975]
[23352730, 119400816, 86172609, 128405378]
[139546810, 239589720, 133551693, 178958746]
[23352730, 169676757, 154412425]
[92371730, 165264122, 73616657, 95185164]
[23352730, 169676757, 185029638]
[92371730, 165264122, 166760576, 147965502]
[23352730, 169676757, 148343885]
[23352730, 119400816, 202306059]
[23352730, 169676757, 59729936]
[92371730, 165264122, 166760576, 182030389]
[23352730, 176157657, 216875012, 210214131]
[139546810, 239589720, 133551693, 39455277]
[23352730, 166909107, 28473185, 116266839]
[23352730, 79325002, 248242818, 123772869]
[23352730, 119400816, 93040055]
[23352730, 79325002, 248242818, 37034349]
[92371730, 165264122, 73616657, 33607261]
[23352730, 176157657, 145969510, 219674258]
[23352730, 119400816, 177057677]
[23352730, 176157657, 145969510, 113016225]
[23352730, 119400816, 57533888]
[23352730, 176157657, 145969510, 181043730]
[23352730, 119400816, 131020890]
[23352730, 79325002, 248242818, 52705153]
[23352730, 119400816, 86172609, 171475231]
[23352730, 176157657, 216875012, 16632609]
[23352730, 169676757, 149912276]
[92371730, 165264122, 166760576, 4350179]
[23352730, 166909107, 28473185, 7278046]
[23352730, 79325002, 248242818, 6820604]
[23352730, 166909107, 28473185, 327823]
[92371730, 165264122, 73616657, 232087710]
[92371730, 165264122, 73616657, 13313644]
[92371730, 165264122, 166760576, 19984858]
[139546810, 239589720, 133551693, 31838843]
[23352730, 79325002, 248242818, 229673558]
[23352730, 119400816, 202357487]
[92371730, 165264122, 73616657, 57281719]
[23352730, 119400816, 13196341]
[23352730, 79325002, 248242818, 194985279]
[23352730, 176157657, 145969510, 99066099]
[139546810, 239589720, 133551693, 13828104]
[23352730, 169676757, 14659331]
[23352730, 166909107, 28473185, 241332321]
[23352730, 79325002, 248242818, 225612387]
[23352730, 79325002, 248242818, 29935448]
[23352730, 119400816, 86172609, 172019964]
[23352730, 119400816, 86172609, 35217535]
[23352730, 79325002, 248242818, 29083548]
[23352730, 166909107, 28473185, 28480720]
[139546810, 239589720, 133551693, 145681534]
[23352730, 169676757, 115010555]
[92371730, 165264122, 166760576, 144535732]
[23352730, 79325002, 248242818, 68806277]
[23352730, 176157657, 145969510, 218213886]
[23352730, 176157657, 145969510, 14665566]
[92371730, 165264122, 73616657, 196244023]
[23352730, 169676757, 211555409]
[23352730, 79325002, 248242818, 225591642]
[23352730, 166909107, 28473185, 123704905]
[23352730, 166909107, 28473185, 16010579]
[23352730, 119400816, 86172609, 191632803]
[23352730, 176157657, 216875012, 182748328]
[23352730, 166909107, 28473185, 94901099]
[23352730, 166909107, 28473185, 77114770]
[23352730, 79325002, 248242818, 101172398]
[23352730, 119400816, 40228325]
[23352730, 119400816, 86172609, 41526983]
[23352730, 119400816, 86172609, 151613036]
[92371730, 165264122, 73616657, 64433032]
[23352730, 166909107, 28473185, 32501400]
[23352730, 119400816, 86172609, 97925817]
[23352730, 176157657, 216875012, 218606905]
[23352730, 119400816, 81701769]
[23352730, 79325002, 248242818, 122379416]
[23352730, 169676757, 214673598]
[23352730, 176157657, 216875012, 19081614]
[92371730, 165264122, 73616657, 762396]
[23352730, 119400816, 42139107]
[92371730, 165264122, 166760576, 89835010]
[139546810, 239589720, 133551693, 218180933]
[23352730, 176157657, 216875012, 146329440]
[23352730, 79325002, 248242818, 145859872]
[23352730, 79325002, 248242818, 37667792]
[23352730, 119400816, 86172609, 216713262]
[23352730, 169676757, 235380431]
[23352730, 79325002, 248242818, 78027307]
[92371730, 165264122, 73616657, 246796394]
[92371730, 165264122, 166760576, 214470174]
[23352730, 176157657, 145969510, 15106183]
[23352730, 119400816, 52396011]
[92371730, 165264122, 73616657, 3332138]
[23352730, 166909107, 28473185, 66162407]
[139546810, 239589720, 133551693, 30250246]
[23352730, 119400816, 61501330]
[23352730, 176157657, 216875012, 1892598]
[23352730, 176157657, 216875012, 78959185]
[23352730, 176157657, 145969510, 106950029]
[92371730, 165264122, 166760576, 162400989]
[23352730, 176157657, 216875012, 5690672]
[23352730, 169676757, 149311145]
[23352730, 176157657, 145969510, 20903484]
[23352730, 79325002, 248242818, 201593754]
[23352730, 166909107, 28473185, 155298909]
[23352730, 79325002, 248242818, 99874713]
[23352730, 166909107, 28473185, 239127465]
[23352730, 119400816, 86172609, 109389625]
[23352730, 169676757, 159526129]
[23352730, 166909107, 28473185, 241327491]
[139546810, 239589720, 133551693, 104371403]
[23352730, 79325002, 248242818, 103261764]
[92371730, 165264122, 166760576, 156139884]
[23352730, 176157657, 216875012, 63961442]
[92371730, 165264122, 73616657, 157733355]
[23352730, 166909107, 28473185, 101165790]
[23352730, 166909107, 28473185, 176539151]
[23352730, 176157657, 145969510, 51666444]
[23352730, 119400816, 175068516]
[139546810, 239589720, 133551693, 24210604]
