[206045465, 237134557, 98501963]
[93013133, 2876449, 141855051, 5883116]
[93013133, 2876449, 93421251, 131338086]
[93013133, 2876449, 93421251, 108578207]
[93013133, 79078986, 27477927, 51393385]
[93013133, 2876449, 93421251, 240750345]
[93013133, 2876449, 141855051, 243080391]
[206045465, 237134557, 98501963, 8547612]
[93013133, 2876449, 93421251, 180250123]
[242523906, 87860037, 15336728, 167403773]
[242523906, 87860037, 241138409, 181492911]
[93013133, 79078986, 129139719, 96366174]
[206045465, 237134557, 98501963, 176651951]
[93013133, 79078986, 129139719, 92030746]
[93013133, 2876449, 93421251, 209941963]
[242523906, 87860037, 241138409, 239769096]
[93013133, 79078986, 129139719, 48863509]
[93013133, 79078986, 20365635, 232403692]
[242523906, 87860037, 241138409, 1989077]
[93013133, 79078986, 20365635, 148240098]
[93013133, 79078986, 27477927, 93437720]
[206045465, 237134557, 150819137, 138087770]
[206045465, 25751687, 125958478, 200878818]
[93013133, 79078986, 129139719, 174602843]
[93013133, 2876449, 93421251, 242707476]
[206045465, 237134557, 98501963, 190844268]
[93013133, 79078986, 20365635, 195815255]
[93013133, 2876449, 141855051, 92826577]
[206045465, 25751687, 125958478, 82744556]
[93013133, 79078986, 129139719, 110515660]
[206045465, 237134557, 150819137, 169517531]
[93013133, 79078986, 27477927, 221311795]
[206045465, 237134557, 98501963, 234034261]
[93013133, 2876449, 93421251, 26493531]
[93013133, 2876449, 93421251, 8836686]
[242523906, 87860037, 241138409, 220831950]
[206045465, 237134557, 150819137, 24523722]
[93013133, 2876449, 141855051, 144939816]
[93013133, 2876449, 141855051, 206158134]
[242523906, 87860037, 15336728, 165824059]
[242523906, 87860037, 15336728, 26688419]
[206045465, 25751687, 125958478, 183585462]
[93013133, 2876449, 93421251, 168594838]
[206045465, 237134557, 150819137, 21956380]
[242523906, 87860037, 15336728, 186823919]
[206045465, 25751687, 125958478, 84529787]
[242523906, 87860037, 241138409, 170285064]
[206045465, 25751687, 125958478, 77864830]
[93013133, 79078986, 27477927, 201952708]
[206045465, 237134557, 150819137, 221748282]
[206045465, 25751687, 125958478, 129853956]
[206045465, 237134557, 98501963, 115116511]
[93013133, 79078986, 20365635, 181518251]
[242523906, 87860037, 15336728, 93019414]
[93013133, 2876449, 141855051, 207213968]
[93013133, 79078986, 20365635, 214167533]
[93013133, 79078986, 20365635, 116702805]
[242523906, 87860037, 15336728, 127069875]
[93013133, 79078986, 129139719, 21056366]
[206045465, 237134557, 98501963, 165699951]
[93013133, 2876449, 93421251, 15825092]
[206045465, 237134557, 98501963, 70544575]
[93013133, 79078986, 129139719, 245067920]
[93013133, 79078986, 129139719, 23317932]
[206045465, 237134557, 98501963, 237568729]
[93013133, 79078986, 20365635, 141537474]
[93013133, 79078986, 27477927, 57375535]
[93013133, 79078986, 129139719, 112353457]
[93013133, 2876449, 141855051, 231341109]
[93013133, 2876449, 141855051, 92314590]
[93013133, 79078986, 20365635, 73726444]
[242523906, 87860037, 15336728, 13755986]
[206045465, 237134557, 98501963, 23914713]
[242523906, 87860037, 15336728, 25402675]
[206045465, 25751687, 125958478, 99596988]
[242523906, 87860037, 241138409, 86328548]
[206045465, 25751687, 125958478, 33579590]
[242523906, 87860037, 15336728, 128868271]
[93013133, 79078986, 129139719, 3170505]
[206045465, 237134557, 98501963, 238715373]
[242523906, 87860037, 241138409, 191347002]
[242523906, 87860037, 241138409, 21608645]
[93013133, 2876449, 141855051, 155516403]
[206045465, 237134557, 98501963, 25222457]
[93013133, 79078986, 129139719, 73122930]
[93013133, 2876449, 141855051, 59939894]
[93013133, 2876449, 141855051, 231929858]
[206045465, 25751687, 125958478, 70294616]
[242523906, 87860037, 15336728, 121463497]
[93013133, 2876449, 141855051, 203113349]
[242523906, 87860037, 15336728, 225733283]
[242523906, 87860037, 15336728, 14945164]
[206045465, 237134557, 150819137, 248229217]
[93013133, 79078986, 27477927, 123088023]
[206045465, 237134557, 98501963, 23848781]
[242523906, 87860037, 241138409, 60713906]
[206045465, 237134557, 98501963, 72393005]
[206045465, 237134557, 150819137, 136450842]
[242523906, 87860037, 15336728, 206056990]
[93013133, 79078986, 27477927, 64028995]
[93013133, 79078986, 129139719, 138060789]
[93013133, 79078986, 129139719, 63993132]
[206045465, 25751687, 125958478, 124967810]
[242523906, 87860037, 15336728, 2535910]
[93013133, 2876449, 93421251, 1501716]
[206045465, 237134557, 150819137, 139804641]
[93013133, 2876449, 141855051, 248402028]
[206045465, 237134557, 150819137, 108342078]
[93013133, 79078986, 20365635, 240019389]
[206045465, 237134557, 98501963, 61290716]
[206045465, 237134557, 150819137, 57773831]
[206045465, 237134557, 150819137, 245039512]
[93013133, 79078986, 27477927, 52600069]
[93013133, 79078986, 27477927, 134898479]
[206045465, 237134557, 98501963, 98399890]
[242523906, 87860037, 15336728, 120334697]
[93013133, 79078986, 129139719, 211181761]
[93013133, 2876449, 141855051, 43147062]
[93013133, 79078986, 27477927, 117046721]
[93013133, 79078986, 20365635, 107579779]
[93013133, 79078986, 129139719, 115893669]
[242523906, 87860037, 15336728, 67616578]
[93013133, 79078986, 27477927, 177635628]
[242523906, 87860037, 241138409, 25225817]
[93013133, 79078986, 27477927, 112606720]
[93013133, 2876449, 141855051, 38509329]
[242523906, 87860037, 15336728, 81025231]
[93013133, 2876449, 93421251, 187070088]
[206045465, 25751687, 125958478, 206182631]
[93013133, 79078986, 129139719, 242623651]
[93013133, 79078986, 129139719, 152140427]
[206045465, 237134557, 98501963, 225858541]
[93013133, 79078986, 129139719, 89736727]
[93013133, 79078986, 20365635, 138602744]
[242523906, 87860037, 15336728, 169303783]
[93013133, 79078986, 20365635, 148968656]
[242523906, 87860037, 15336728, 17544855]
[206045465, 237134557, 150819137, 78084068]
[93013133, 2876449, 141855051, 123894740]
[206045465, 237134557, 98501963, 135817867]
[206045465, 237134557, 98501963, 239851656]
[206045465, 25751687, 125958478, 131221475]
[93013133, 2876449, 141855051, 46551089]
[206045465, 25751687, 125958478, 65636955]
[242523906, 87860037, 241138409, 11221726]
[93013133, 2876449, 141855051, 86611053]
[242523906, 87860037, 15336728, 133195363]
[206045465, 25751687, 125958478, 212620395]
[242523906, 87860037, 241138409, 196158197]
[242523906, 87860037, 241138409, 237114557]
[242523906, 87860037, 241138409, 147175681]
[206045465, 237134557, 150819137, 135835914]
[93013133, 2876449, 141855051, 235619949]
[206045465, 237134557, 150819137, 79463106]
[206045465, 237134557, 150819137, 111394093]
[93013133, 2876449, 141855051, 75734789]
[206045465, 237134557, 98501963, 226104937]
[206045465, 25751687, 125958478, 174949632]
[93013133, 79078986, 129139719, 6718515]
[242523906, 87860037, 15336728, 51619062]
[242523906, 87860037, 241138409, 65207075]
[242523906, 87860037, 241138409, 118957821]
[93013133, 79078986, 20365635, 38897067]
[93013133, 2876449, 93421251, 29410758]
[93013133, 79078986, 20365635, 35879009]
[93013133, 79078986, 27477927, 135530923]
[93013133, 2876449, 93421251, 101037507]
[93013133, 79078986, 27477927, 25624000]
[93013133, 79078986, 20365635, 205123653]
[242523906, 87860037, 241138409, 142912556]
[206045465, 237134557, 98501963, 201136763]
[206045465, 237134557, 150819137, 51512624]
[206045465, 237134557, 150819137, 200479024]
[242523906, 87860037, 15336728, 81893074]
[93013133, 2876449, 93421251, 173403136]
[93013133, 79078986, 129139719, 163537068]
[93013133, 79078986, 20365635, 78141710]
[206045465, 237134557, 98501963, 215564309]
[93013133, 2876449, 141855051, 170414605]
[206045465, 25751687, 125958478, 180985913]
[93013133, 2876449, 93421251, 202205974]
[93013133, 2876449, 141855051, 231584952]
[93013133, 79078986, 27477927, 154496297]
[93013133, 79078986, 20365635, 144503978]
[93013133, 79078986, 20365635, 156656672]
[93013133, 2876449, 141855051, 35166416]
[93013133, 2876449, 141855051, 212571753]
[206045465, 237134557, 150819137, 134500237]
[93013133, 79078986, 129139719, 85440938]
[206045465, 25751687, 125958478, 145431137]
[93013133, 2876449, 93421251, 179430090]
[93013133, 2876449, 141855051, 193076147]
[93013133, 79078986, 129139719, 110368525]
[93013133, 2876449, 141855051, 69271962]
[93013133, 79078986, 27477927, 183559949]
[242523906, 87860037, 15336728, 26604495]
[206045465, 237134557, 98501963, 16910792]
[242523906, 87860037, 241138409, 244950905]
[93013133, 2876449, 93421251, 187900959]
[93013133, 79078986, 129139719, 2015694]
[93013133, 79078986, 20365635, 46184523]
[206045465, 237134557, 150819137, 247381431]
[206045465, 25751687, 125958478, 207206643]
[206045465, 237134557, 150819137, 39275373]
[93013133, 79078986, 20365635, 198629840]
[206045465, 237134557, 98501963, 22971636]
[206045465, 237134557, 150819137, 228179447]
[206045465, 237134557, 98501963, 236818646]
[93013133, 79078986, 27477927, 188735506]
[93013133, 79078986, 27477927, 148703651]
[93013133, 2876449, 141855051, 75568163]
[206045465, 25751687, 125958478, 213624766]
[93013133, 79078986, 27477927, 33278301]
[93013133, 2876449, 93421251, 200180482]
[93013133, 79078986, 27477927, 205194301]
[93013133, 79078986, 27477927, 204381030]
[93013133, 2876449, 141855051, 4020179]
[93013133, 79078986, 129139719, 60032810]
[93013133, 79078986, 27477927, 131979715]
[206045465, 237134557, 150819137, 206320257]
[93013133, 2876449, 141855051, 82805683]
[206045465, 237134557, 150819137, 169733552]
[93013133, 79078986, 27477927, 103280659]
[242523906, 87860037, 241138409, 194195802]
[93013133, 2876449, 141855051, 47243006]
[206045465, 237134557, 98501963, 83507397]
[93013133, 79078986, 129139719, 154963147]
[93013133, 2876449, 141855051, 60613138]
[242523906, 87860037, 15336728, 191956752]
[93013133, 79078986, 27477927, 74590544]
[93013133, 79078986, 20365635, 135741771]
[93013133, 79078986, 20365635, 236435152]
[93013133, 2876449, 93421251, 98970857]
[206045465, 25751687, 125958478, 90863060]
[206045465, 237134557, 98501963, 145781661]
[242523906, 87860037, 241138409, 204033108]
[206045465, 237134557, 150819137, 107151630]
[242523906, 87860037, 241138409, 26011436]
[93013133, 79078986, 27477927, 160980572]
[242523906, 87860037, 15336728, 39177816]
[93013133, 79078986, 129139719, 173811810]
[206045465, 237134557, 150819137, 111685839]
[93013133, 79078986, 27477927, 152802745]
[242523906, 87860037, 241138409, 164093125]
[242523906, 87860037, 15336728, 41623418]
[93013133, 2876449, 141855051, 81354390]
[93013133, 79078986, 27477927, 115714590]
[242523906, 87860037, 15336728, 29078501]
[93013133, 79078986, 27477927, 134547324]
[93013133, 2876449, 93421251, 23725474]
[242523906, 87860037, 15336728, 135530565]
[206045465, 237134557, 98501963, 103444283]
[93013133, 79078986, 27477927, 165781886]
[206045465, 25751687, 125958478, 168182198]
[93013133, 79078986, 129139719, 24040693]
[206045465, 25751687, 125958478, 244240112]
[93013133, 2876449, 141855051, 163284526]
[93013133, 79078986, 20365635, 103460206]
[93013133, 79078986, 27477927, 31268585]
[242523906, 87860037, 241138409, 104707750]
[206045465, 237134557, 150819137, 33323160]
[93013133, 79078986, 129139719, 131991620]
[93013133, 2876449, 93421251, 242458836]
[242523906, 87860037, 15336728, 51460717]
[206045465, 25751687, 125958478, 227670793]
[93013133, 79078986, 27477927, 88167798]
[206045465, 25751687, 125958478, 247451743]
[93013133, 79078986, 129139719, 148300333]
[206045465, 237134557, 98501963, 93535852]
[206045465, 25751687, 125958478, 60513245]
[93013133, 79078986, 20365635, 120313953]
[93013133, 79078986, 20365635, 119166226]
[206045465, 25751687, 125958478, 236485715]
[93013133, 79078986, 20365635, 191932920]
[93013133, 2876449, 93421251, 69915370]
[93013133, 2876449, 141855051, 114448357]
[93013133, 2876449, 93421251, 77420184]
[206045465, 25751687, 125958478, 132389312]
[206045465, 237134557, 150819137, 23608161]
[242523906, 87860037, 241138409, 185423160]
[93013133, 79078986, 20365635, 225198393]
[206045465, 237134557, 98501963, 218230956]
[206045465, 237134557, 150819137, 126962807]
[206045465, 237134557, 150819137, 92899384]
[206045465, 237134557, 150819137, 180452282]
[206045465, 25751687, 125958478, 148151792]
[242523906, 87860037, 15336728, 126907227]
[206045465, 237134557, 150819137, 121082319]
[93013133, 79078986, 129139719, 34577318]
[206045465, 25751687, 125958478, 21352120]
[206045465, 237134557, 98501963, 124545900]
[93013133, 79078986, 129139719, 93517629]
[93013133, 2876449, 93421251, 191024796]
[93013133, 79078986, 20365635, 103340558]
[242523906, 87860037, 241138409, 63858441]
[206045465, 237134557, 150819137, 197521377]
[93013133, 2876449, 93421251, 189174252]
[242523906, 87860037, 15336728, 204649997]
[206045465, 237134557, 98501963, 176416059]
[242523906, 87860037, 241138409, 194069969]
[206045465, 237134557, 98501963, 66925797]
[206045465, 237134557, 98501963, 217738483]
[242523906, 87860037, 241138409, 10008424]
[206045465, 237134557, 98501963, 230221477]
[206045465, 237134557, 150819137, 218586635]
[206045465, 25751687, 125958478, 48199481]
[93013133, 2876449, 93421251, 208139940]
[93013133, 79078986, 129139719, 127937589]
[206045465, 25751687, 125958478, 30329808]
[206045465, 237134557, 98501963, 43097263]
[93013133, 2876449, 141855051, 161633816]
[93013133, 2876449, 93421251, 113391538]
[206045465, 237134557, 98501963, 17102500]
[93013133, 79078986, 27477927, 15071427]
[93013133, 79078986, 27477927, 219599350]
[93013133, 2876449, 141855051, 204342402]
[242523906, 87860037, 241138409, 184673513]
[93013133, 2876449, 141855051, 141789323]
[206045465, 237134557, 98501963, 1324762]
[242523906, 87860037, 241138409, 68922042]
[206045465, 237134557, 98501963, 162181115]
[93013133, 79078986, 20365635, 192457523]
[93013133, 79078986, 20365635, 177499172]
[242523906, 87860037, 241138409, 243846917]
[242523906, 87860037, 15336728, 1504697]
[206045465, 25751687, 125958478, 81105035]
[242523906, 87860037, 241138409, 57870541]
[242523906, 87860037, 15336728, 145489829]
[242523906, 87860037, 241138409, 3155397]
[242523906, 87860037, 15336728, 4366883]
[206045465, 237134557, 150819137, 43822240]
[93013133, 2876449, 141855051, 166044448]
[93013133, 2876449, 93421251, 50596583]
[93013133, 79078986, 27477927, 100234393]
[93013133, 79078986, 129139719, 91779451]
[93013133, 79078986, 27477927, 67654888]
[93013133, 2876449, 141855051, 43531611]
[93013133, 2876449, 93421251, 100269446]
[93013133, 2876449, 141855051, 23877588]
[93013133, 79078986, 27477927, 194679965]
[93013133, 79078986, 20365635, 25018696]
[93013133, 79078986, 129139719, 240473088]
[93013133, 79078986, 20365635, 133056808]
[242523906, 87860037, 15336728, 167789397]
[242523906, 87860037, 241138409, 93550295]
[93013133, 79078986, 20365635, 116953388]
[206045465, 237134557, 150819137, 65359676]
[93013133, 79078986, 129139719, 42191494]
[206045465, 25751687, 125958478, 114995646]
[93013133, 2876449, 93421251, 133223164]
[93013133, 2876449, 93421251, 62850973]
[206045465, 237134557, 150819137, 154533951]
[93013133, 79078986, 27477927, 15050883]
[93013133, 2876449, 93421251, 48652446]
[206045465, 237134557, 98501963, 236455845]
[242523906, 87860037, 241138409, 115275465]
[93013133, 2876449, 93421251, 229308495]
[206045465, 237134557, 98501963, 91962069]
[242523906, 87860037, 241138409, 234791700]
[206045465, 237134557, 150819137, 28414160]
[242523906, 87860037, 241138409, 187645279]
[93013133, 2876449, 93421251, 140485751]
[93013133, 79078986, 20365635, 150132855]
[93013133, 79078986, 27477927, 115048676]
[242523906, 87860037, 241138409, 22156191]
[206045465, 237134557, 98501963, 147808580]
[206045465, 25751687, 125958478, 91145660]
[242523906, 87860037, 241138409, 159557915]
[93013133, 79078986, 129139719, 75136793]
[242523906, 87860037, 15336728, 169803014]
[206045465, 25751687, 125958478, 175136343]
[93013133, 79078986, 129139719, 20356832]
[93013133, 79078986, 20365635, 162069957]
[206045465, 25751687, 125958478, 139980442]
[93013133, 79078986, 20365635, 98899818]
[93013133, 2876449, 93421251, 171931870]
[93013133, 79078986, 129139719, 19412849]
[93013133, 79078986, 129139719, 189741552]
[93013133, 79078986, 129139719, 70754014]
[206045465, 237134557, 98501963, 119132450]
[206045465, 25751687, 125958478, 211653640]
[242523906, 87860037, 241138409, 223997597]
[93013133, 2876449, 93421251, 204001861]
[93013133, 79078986, 27477927, 214840082]
[242523906, 87860037, 15336728, 106526340]
[242523906, 87860037, 241138409, 135241960]
[242523906, 87860037, 241138409, 198031698]
[93013133, 2876449, 141855051, 237740923]
[242523906, 87860037, 241138409, 27456813]
[93013133, 79078986, 129139719, 187521020]
[93013133, 79078986, 27477927, 176120283]
[242523906, 87860037, 15336728, 36788155]
[93013133, 2876449, 93421251, 163979743]
