[239554898, 102907710, 132452821]
[146595498, 201312670, 243784883, 61250915]
[139255779, 117323211, 186374400, 235159408]
[214976764, 232135327, 48081430, 164140946]
[245186357, 104175749, 33955677, 32889076]
[123585542, 226332800, 20458244, 123424977]
[160482675, 174482424, 77603558, 211534733]
[108906837, 93537068, 238985688, 184660458]
[211804832, 138574305, 94342188, 31884452]
[210253789, 186269903, 135252581, 53641965]
[207966434, 70493937, 72682838, 75828621]
[184029640, 77281074, 198268185, 198302371]
[84732876, 241789311, 87079981, 198682105]
[151970870, 105653424, 233966811, 30052815]
[181938804, 163199325, 7112223, 143654991]
[106261171, 126184161, 158442460, 64549746]
[97733179, 60584128, 75130471, 185825964]
[154023279, 229367198, 58448022, 99049996]
[139255779, 168173206, 147301373, 19964095]
[204923669, 241002532, 207479341, 124503858]
[77215159, 82659043, 46865100, 93165282]
[20649053, 38514294, 173970477, 27656386]
[82232448, 22215910, 166429214, 62727484]
[197930535, 234635560, 228096494, 73834992]
[20975483, 230656521, 138316140, 51337698]
[211316160, 37095821, 213065153, 45504931]
[32676012, 181814671, 159786182, 88416960]
[116640107, 175919948, 230396891, 161622333]
[160482675, 152741116, 87144591, 29182543]
[32676012, 43798277, 152559849, 205124872]
[211804832, 138574305, 242838564, 15812446]
[133122770, 209931687, 246736827, 12630684]
[106261171, 138199889, 146316921, 130052973]
[22619776, 15424767, 239664794, 57813621]
[24846365, 15826856, 161286231, 243863340]
[121690776, 115201947, 198483596, 220097896]
[86090961, 198884680, 183863614, 142045888]
[205972194, 61946850, 217597649, 131465654]
[49986552, 151382489, 98990751, 235429463]
[20195691, 163393198, 3415533, 12433810]
[148907630, 162242982, 4035282, 234486180]
[92409577, 127201543, 182608397, 36690819]
[212693721, 210342764, 152920125, 92225846]
[63945555, 167105786, 130426605, 137991041]
[226962391, 114645840, 2251938, 164850547]
[59461186, 189110064, 31570655, 191232835]
[220463203, 215679129, 80186774, 210111280]
[59624713, 201443810, 5020132, 31380173]
[184452350, 117534910, 86206692, 2689153]
[224589236, 84806013, 11055792, 55491915]
[245186357, 51214878, 45978248, 155615916]
[104573498, 192955018, 248908117, 99946758]
[113599894, 57047357, 202990612, 93460126]
[174915493, 246844864, 73553668, 108256635]
[123465332, 65575915, 12715842, 237248308]
[12733949, 207216632, 12654359, 88992695]
[167539219, 200713290, 179272306, 22060110]
[46100675, 242357310, 153920114, 94996626]
[131161949, 182719904, 31830738, 163263028]
[32676012, 181814671, 159786182, 123767863]
[84520636, 237778570, 196168764, 168489875]
[95299563, 176320675, 19213870, 188819193]
[121975721, 42062284, 205720792, 157911242]
[184029640, 77281074, 198268185, 219183817]
[141361673, 162202163, 38490121, 108566287]
[113599894, 57047357, 202990612, 34705563]
[104573498, 139736287, 57981276, 21307380]
[124206638, 48607635, 217207024, 164798512]
[60417925, 159601639, 127365411, 169409204]
[179498829, 84856051, 118915353, 181616235]
[169367494, 62025314, 78231942, 29855125]
[152760441, 85947700, 242403727, 163119771]
[20649053, 38514294, 54647700, 35940587]
[119048721, 211230462, 224092800, 157186640]
[196525588, 123491644, 63790639, 208435500]
[147518822, 3247038, 122014771, 164046117]
[207966434, 70493937, 72682838, 80036999]
[84732876, 241789311, 246663332, 6173210]
[140347209, 25798347, 64306031, 31939874]
[18886745, 225393292, 42124268, 175603815]
[152760441, 85947700, 92184091, 218883779]
[82205394, 222031531, 143167547, 196133532]
[10971906, 85868500, 230407634, 121836169]
[32676012, 43798277, 151247614, 144790768]
[58430490, 172895116, 178625316, 169857767]
[76710225, 167739046, 165438592, 36143297]
[141361673, 162202163, 38490121, 241858962]
[112655291, 19209424, 128847631, 215585804]
[49431804, 239753856, 105078153, 5512695]
[211804832, 103588449, 153329831, 33188245]
[205407009, 243689949, 194850606, 93093090]
[22619776, 25028571, 123701493, 70759165]
[121690776, 99657203, 59436915, 26963269]
[149858644, 196436553, 82718731, 65240608]
[239196886, 125080126, 176032521, 180494993]
[214018668, 83299561, 175438166, 209704382]
[208230092, 214761888, 43283320, 148784353]
[168481628, 26849880, 38726798, 85937437]
[20975483, 210504506, 196721073, 45244313]
[182135464, 23511708, 200353827, 89122151]
[162649472, 196857788, 94240583, 236469327]
[162649472, 94017805, 56418915, 247329916]
[86545110, 138515452, 12125126, 238246197]
[35552242, 238388034, 80405775, 200532630]
[20649053, 38514294, 54647700, 174102139]
[139255779, 168173206, 225516292, 228269587]
[218542507, 210706211, 5747075, 88297783]
[174915493, 112884756, 125718975, 130306098]
[141361673, 162202163, 38490121, 67955373]
[188932858, 115146698, 234256803, 182262024]
[106261171, 138199889, 146316921, 179288355]
[239393237, 197938988, 110381922, 8849904]
[74329510, 39112394, 1072059, 130902646]
[63945555, 45044359, 110413165, 128008573]
[167355494, 148358260, 5737196, 102140344]
[16205631, 11382290, 21291978, 85102308]
[211804832, 138574305, 242838564, 188030565]
[245186357, 53095622, 223629894, 151195177]
[136727690, 26278986, 207374225, 207458022]
[174915493, 246844864, 73553668, 51047762]
[32676012, 195138918, 178653906, 89148184]
[121975721, 14824860, 80600832, 41368971]
[13886713, 59039261, 150932566, 204581916]
[103795362, 77377293, 23101631, 232298674]
[12733949, 207216632, 89249706, 6110689]
[205407009, 243689949, 194850606, 189764107]
[106213047, 138349628, 224400001, 104073354]
[243437450, 183223320, 106088173, 191244489]
[211804832, 156354737, 233635579, 117268345]
[108304558, 205317970, 38487022, 204279693]
[210253789, 186269903, 128671441, 94653197]
[11002910, 71226924, 235468278, 91905758]
[65902455, 211625757, 180990553, 102006022]
[128396256, 156921189, 237060631, 29963410]
[108906837, 199773189, 71402764, 29015971]
[148907630, 143141347, 51124938, 61812059]
[154023279, 229367198, 58448022, 182711589]
[124206638, 48607635, 217207024, 179304578]
[92409577, 127201543, 182608397, 241511853]
[161928706, 114233017, 86723655, 66841982]
[49986552, 151382489, 101485566, 233878919]
[104573498, 192955018, 133710613, 172965008]
[166462820, 132071187, 145040923, 32944621]
[147630629, 151334426, 141540138, 199321643]
[176878569, 103162700, 241926563, 156178130]
[199976190, 56628013, 25675161, 237834184]
[28779114, 129128005, 90017851, 158852497]
[154023279, 229367198, 58448022, 146965190]
[182135464, 23511708, 200353827, 224729648]
[205226715, 161852671, 153828978, 199505122]
[78660930, 30808957, 109697977, 164489813]
[205226715, 133867163, 142713574, 198404859]
[181938804, 163199325, 211734849, 148297856]
[204923669, 241002532, 207479341, 71030930]
[63945555, 167105786, 130426605, 125126569]
[154551859, 47812082, 118251951, 81309141]
[245186357, 179224212, 177971497, 34934373]
[192049153, 16345858, 243732716, 78756878]
[241718137, 240234294, 110201244, 134516249]
[82212583, 193617759, 234025706, 133880660]
[173932799, 86115254, 157979992, 242801856]
[211804832, 138574305, 56455960, 211281914]
[231488027, 32101784, 127865537, 162281022]
[164878588, 245665971, 83403291, 117410405]
[152760441, 85947700, 197971879, 230648246]
[23593792, 205572457, 2412153, 187393392]
[85998254, 248045083, 240040489, 65201240]
[187793648, 164851756, 70407856, 34927819]
[118692768, 135569123, 181527210, 17382081]
[10379212, 12391743, 5269103, 104517683]
[205340485, 82942229, 42405734, 190142715]
[106261171, 138199889, 137210997, 126996845]
[102042198, 246277992, 134192095, 27457609]
[199976190, 80403497, 62774750, 205943606]
[244573357, 141960840, 2774853, 35986594]
[11002910, 71226924, 9491593, 55920781]
[59717361, 134711651, 144501605, 70817476]
[185689250, 130812845, 120689371, 15712167]
[60417925, 159601639, 127365411, 122052308]
[58430490, 172895116, 5632786, 128823803]
[115917063, 113950444, 190849006, 73131156]
[85998254, 248045083, 240040489, 85777669]
[223787457, 102279757, 212932675, 194463880]
[84732876, 229889095, 57651566, 102953828]
[207966434, 70493937, 72682838, 35831753]
[20975483, 21156051, 135702561, 185682963]
[25001273, 207839760, 167416073, 33448309]
[48016099, 12649474, 228934017, 174485064]
[245186357, 51214878, 85245345, 35365786]
[210253789, 186269903, 135252581, 111196372]
[139255779, 10547589, 17697623, 80061056]
[181938804, 42064276, 19038464, 243434198]
[150812197, 207907728, 45493282, 10744960]
[9953629, 27976225, 80861230, 71084019]
[96343362, 204324079, 66426087, 4279030]
[174915493, 246844864, 162468391, 24055377]
[133122770, 110032371, 242836336, 90634857]
[220047070, 171574254, 69326246, 113380003]
[188932858, 115146698, 241612689, 48687661]
[20649053, 159297347, 131967670, 208447625]
[188932858, 200934080, 97777798, 39066685]
[118348159, 96142024, 62206011, 17407592]
[119048721, 189256057, 153933443, 137317665]
[226583776, 127890130, 155550477, 31789213]
[24231581, 15527440, 40703717, 62920299]
[102428331, 177733082, 47880734, 206715271]
[32676012, 39276597, 190035849, 152439496]
[104573498, 139736287, 239214711, 96321029]
[169717436, 247028421, 155505058, 42673671]
[106261171, 138199889, 91015303, 216574991]
[21720706, 145548288, 78157230, 81310073]
[239554898, 105465088, 218365829, 203396497]
[123585542, 93817862, 231442116, 213889902]
[211316160, 37095821, 124213554, 23529484]
[245186357, 53095622, 48374985, 96592564]
[172696320, 32584832, 71363866, 51147676]
[108304558, 148789816, 85504278, 206598718]
[239393237, 164714934, 240019004, 198752407]
[125297590, 105327896, 199978104, 5419865]
[169367494, 62025314, 78231942, 133538818]
[13109669, 214844984, 113565166, 103676783]
[205972194, 61946850, 217597649, 241053092]
[205226715, 133867163, 142713574, 208956957]
[242767556, 223313203, 173692962, 57744915]
[239554898, 231847501, 91087345, 240415636]
[212693721, 105778852, 215022620, 73015433]
[131161949, 182719904, 2005246, 96303746]
[192049153, 16345858, 243732716, 47653453]
[54986510, 243815304, 6818183, 36763716]
[96343362, 228324357, 189330347, 206253877]
[162649472, 196857788, 30422544, 36618055]
[108346240, 182739968, 124173827, 70203711]
[19078720, 176587752, 111680255, 33416177]
[194815188, 22571434, 112058023, 176342401]
[60417925, 51741037, 151086464, 128422197]
[205972194, 92870195, 23901377, 82614421]
[8685447, 234393374, 146940291, 170350815]
[86090961, 198884680, 54118856, 235651685]
[139407978, 13422933, 29202959, 199870644]
[49431804, 246457812, 177362205, 102622165]
[121690776, 115201947, 67731008, 87767839]
[108304558, 205317970, 83731586, 215799614]
[58203596, 66805226, 20293083, 189296668]
[146418165, 238957552, 30225719, 226817822]
[106261171, 126184161, 3990131, 163645793]
[18782487, 203178984, 242969855, 179529744]
[60417925, 159601639, 183311976, 23944755]
[20975483, 230656521, 145023674, 149339888]
[243854923, 131996813, 143905498, 165837514]
[182135464, 23511708, 248872086, 172856563]
[95299563, 176320675, 19213870, 159515898]
[108304558, 141444190, 208559232, 206673355]
[96578724, 13602607, 219462345, 237673732]
[245186357, 33815929, 108123936, 94942933]
[23183317, 218987044, 185709082, 59763409]
[149022243, 19153549, 179985210, 151879021]
[22619776, 15424767, 102941135, 27116697]
[226962391, 159214288, 117719163, 215020305]
[239393237, 164714934, 246715145, 29004769]
[112000692, 176164101, 50534932, 47263317]
[168408190, 86291210, 103171848, 54818431]
[139255779, 10547589, 127972107, 113716102]
[59717361, 134711651, 144501605, 50134506]
[74329510, 39112394, 1072059, 85026175]
[139255779, 10547589, 127972107, 4032566]
[28939697, 123364048, 231894319, 22769173]
[205972194, 61946850, 32802042, 40292082]
[145423894, 69234537, 128632445, 236593361]
[20975483, 210504506, 237332865, 115996311]
[172696320, 32584832, 220235183, 236705587]
[181938804, 60690532, 3234793, 63887490]
[177119877, 208669082, 88419402, 212916942]
[244685538, 202320834, 18117250, 233511557]
[35552242, 93220486, 31058309, 161623848]
[212693721, 105778852, 18537413, 159982110]
[88279509, 60221365, 144961178, 8722245]
[128396256, 156921189, 237060631, 132117677]
[242767556, 223313203, 181976474, 94981011]
[25001273, 207839760, 6365010, 5812958]
[28939697, 155234741, 173519733, 162937558]
[20649053, 38514294, 15960983, 206006223]
[239393237, 164714934, 59560393, 121102546]
[233481409, 223580591, 100428466, 185788252]
[231488027, 32101784, 95034900, 187857]
[218542507, 210706211, 130779960, 56912388]
[214617228, 115880274, 82087836, 211959940]
[141361673, 162202163, 126094098, 48252066]
[170206712, 12111425, 214226545, 69114517]
[205407009, 243689949, 194850606, 64615774]
[72760936, 139060137, 35863467, 26630507]
[76710225, 167739046, 165438592, 200021250]
[199976190, 56628013, 25675161, 137965638]
[139407978, 13422933, 168235173, 231538502]
[239679406, 25346579, 18587290, 32302926]
[51132729, 24067603, 110839657, 192299002]
[245186357, 179224212, 177971497, 228396566]
[172696320, 32584832, 220235183, 246166130]
[31297005, 54490622, 234779012, 213618727]
[24231581, 15527440, 39151893, 105744427]
[174915493, 151627699, 224065373, 232921301]
[188932858, 115146698, 145452173, 29345800]
[244452499, 16903407, 93670242, 23293151]
[84732876, 241789311, 87079981, 209810406]
[31297005, 54490622, 172983530, 35546130]
[20975483, 40976009, 116694128, 12903835]
[121975721, 42062284, 93893883, 198878969]
[18886745, 225393292, 42124268, 201412358]
[169313277, 37558859, 186907533, 235749280]
[23593792, 205572457, 2412153, 157686257]
[162649472, 94017805, 56418915, 46966312]
[243437450, 183223320, 106088173, 32017789]
[10379212, 12391743, 5269103, 222788512]
[187793648, 164851756, 145752835, 99715459]
[123585542, 70375513, 101699000, 106399229]
[202934950, 176470526, 50794561, 181818210]
[22619776, 109555255, 199440713, 67872938]
[59717361, 134711651, 185365046, 13545883]
[128833818, 179713442, 44804905, 240588223]
[133122770, 209931687, 246736827, 221101851]
[21720706, 134383314, 48751401, 164460860]
[174915493, 151627699, 224065373, 41764891]
[205226715, 6410317, 156606069, 161572153]
[154551859, 132819502, 6276547, 184502072]
[149835576, 242201754, 54858429, 191509134]
[19589958, 56927136, 110355028, 171260685]
[169717436, 247028421, 155505058, 190909405]
[88279509, 60221365, 174908145, 143317451]
[106261171, 126184161, 158442460, 214497489]
[112868826, 66077729, 180618289, 78255636]
[218542507, 210706211, 168501371, 53768681]
[239554898, 102907710, 176666416, 218816843]
[10106479, 190143267, 242876210, 227693737]
[10379212, 12391743, 144597231, 152948908]
[147518822, 3247038, 122014771, 19966292]
[78660930, 30808957, 109697977, 75276727]
[240322167, 86612572, 64699076, 33262551]
[154023279, 229367198, 58448022, 153706554]
[204923669, 55371512, 158920153, 138236895]
[10106479, 99839777, 84934558, 185886919]
[169717436, 214896517, 160185875, 75387885]
[241718137, 240234294, 209845164, 203309424]
[22619776, 25028571, 123701493, 236600278]
[245186357, 104175749, 170891995, 179386103]
[141361673, 162202163, 126094098, 242273059]
[245186357, 56476491, 21738255, 121896090]
[218542507, 210706211, 79977776, 36629785]
[76710225, 61686088, 75379133, 48167317]
[22619776, 25028571, 123701493, 22623237]
[220463203, 64559263, 91664294, 151655270]
[136301248, 178112656, 169802313, 225802349]
[115889120, 99949980, 241234268, 155606258]
[25001273, 207839760, 167416073, 160264827]
[139407978, 30753859, 146083603, 137702070]
[182135464, 23511708, 200353827, 237265145]
[233365345, 69179940, 21038035, 144067196]
[43279741, 236671125, 213367426, 26184851]
[13886713, 25432361, 2786859, 167549891]
[184452350, 102640177, 188451254, 196792870]
[211804832, 138574305, 242838564, 168721255]
[123585542, 226332800, 231392089, 232713050]
[176878569, 107188144, 95985101, 35458006]
[240973929, 83097505, 50179473, 165478685]
[63945555, 43536129, 233567826, 190786415]
[239196886, 125080126, 85955138, 82995011]
[99697683, 8582985, 84448258, 216323537]
[28939697, 155234741, 173519733, 115296171]
[168408190, 86291210, 103171848, 33646589]
[49986552, 151382489, 61990312, 190028999]
[104573498, 139736287, 57981276, 136769172]
[121975721, 42062284, 75194355, 97585206]
[60417925, 190170276, 95151468, 165561379]
[82212583, 193617759, 43856109, 53205928]
[184452350, 102640177, 188451254, 81768516]
[181938804, 163199325, 7112223, 123039227]
[67798642, 110533589, 126722999, 44608474]
