[23352730, 119400816, 86172609, 205958532]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 76217077]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 187119235]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 47159844]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 146328884]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 134949727]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 78511565]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 67055105]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 207882828]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 52935114]
[23352730, 119400816, 86172609, 205958532, 182511761]
[23352730, 119400816, 86172609, 205958532, 194973930]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 60153421]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 211553305]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 204548474]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 141820712]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 230357306]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 41150481]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 28316754]
[23352730, 119400816, 86172609, 205958532, 45320331]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 105407715]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 62918316]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 202892153]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 196665710]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 8941173]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 9450995]
[23352730, 119400816, 86172609, 205958532, 197901678]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 245786707]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 192458695]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 196314925]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 173077441]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 125492369]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 28393491]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 74416963]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 137707799]
[23352730, 119400816, 86172609, 205958532, 33417631]
[23352730, 119400816, 86172609, 205958532, 113963728]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 211540992]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 43421919]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 88634782]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 53746982]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 43771422]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 197759258]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 232653610]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 209120891]
[23352730, 119400816, 86172609, 205958532, 27489420]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 111843646]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 12390275]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 158267281]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 33171636]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 45476917]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 46211636]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 28355615]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 205657079]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 108784278]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 155797918]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 205482239]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 162076366]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 115701490]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 154313995]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 85968618]
[23352730, 119400816, 86172609, 205958532, 61700933]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 208785955]
[23352730, 119400816, 86172609, 205958532, 230728230]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 107400270]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 215117914]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 5458503]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 169447727]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 24251816]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 115887522]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 184816240]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 162850568]
[23352730, 119400816, 86172609, 205958532, 193340520]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 219538463]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 204371644]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 97120282]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 116848156]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 142763267]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 118282154]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 197888234]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 86110619]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 166593395]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 167052312]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 15936505]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 174460768]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 243109427]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 60816818]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 146701624]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 125468986]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 132264890]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 11543981]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 63243773]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 169552534]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 175415542]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 242796628]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 196641843]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 38092087]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 112477210]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 199522660]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 144283625]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 195131695]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 155237427]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 872768]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 226720300]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 141146473]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 187279294]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 225022026]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 62531870]
[23352730, 119400816, 86172609, 205958532, 188797305]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 204118376]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 203098400]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 187278682]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 7792727]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 155994551]
[23352730, 119400816, 86172609, 205958532, 23648168]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 109851071]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 127924579]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 56850768]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 199143649]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 110098796]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 204070801]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 167952293]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 125902604]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 237440752]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 70323395]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 141248755]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 165865517]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 2425293]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 82821042]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 52576396]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 93046541]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 111401737]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 195449018]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 120594817]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 110866907]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 216275263]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 72904973]
[23352730, 119400816, 86172609, 205958532, 246868807]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 68283669]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 83429234]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 82562709]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 108896629]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 200864142]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 145827600]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 221037378]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 203377311]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 172224845]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 187038181]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 127837893]
[23352730, 119400816, 86172609, 205958532, 182322102]
[23352730, 119400816, 86172609, 205958532, 163296260]
[23352730, 119400816, 86172609, 205958532, 242793413]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 118094297]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 170451521]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 38883414]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 122057231]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 42579226]
[23352730, 119400816, 86172609, 205958532, 79307039]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 228086356]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 136275757]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 165966373]
[23352730, 119400816, 86172609, 205958532, 175245194]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 101252745]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 84744231]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 180580456]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 16710240]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 17404533]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 11494683]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 139866522]
[23352730, 119400816, 86172609, 205958532, 15563306]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 162453887]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 15934109]
[23352730, 119400816, 86172609, 205958532, 142017647]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 33824447]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 45685585]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 242648453]
[23352730, 119400816, 86172609, 205958532, 234395520]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 217450719]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 34576834]
[23352730, 119400816, 86172609, 205958532, 201091458]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 187622368]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 134628249]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 92810719]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 242945808]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 77361551]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 71224602]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 113605909]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 12945082]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 124115853]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 15660456]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 159154863]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 246780442]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 110534419]
[23352730, 119400816, 86172609, 205958532, 151849718]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 161610927]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 173770118]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 101785530]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 189569593]
